No,HOME_PORT,MONTH,YEAR,SST,FISHING_SCHEDULE,DATA_SOURCE,MACROZONE,ILAND,REGION,DISTANCE,LAT,LON,DIVERS,DIVING HOURS,CPUE
214,Baquerizo,Oct,2002,22.3,Night,Observer,Espa–ola,Espa–ola,Centre- South,33.8,-1.3467,-89.6421,1,3,2
215,Baquerizo,Oct,2002,22.3,Night,Observer,Espa–ola,Espa–ola,Centre- South,33.8,-1.3467,-89.6421,1,3,1.74
216,Ayora,Oct,2002,21.7,Day,Landing,Floreana,Floreana,Centre- South,34,-1.3141,-90.3769,1,10,2.3
217,Villamil,Oct,2002,21.7,Day,Landing,Floreana,Floreana,Centre- South,33.7,-1.2301,-90.4723,2,30,0.9675
218,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,69.4,-1.29001,-90.4992,2,5,3.81
219,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,60.4,-1.3141,-90.3769,2,5,3
220,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,60.4,-1.3141,-90.3769,2,5,1.36
221,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,60.4,-1.3141,-90.3769,2,5,2.636
222,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,69.4,-1.29001,-90.4992,2,5,2.54
223,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,60.4,-1.3141,-90.3769,2,5,1.72
224,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,69.4,-1.27584,-90.49021,2,5,1.18
225,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,60.4,-1.3141,-90.3769,1,6,0.6
226,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,69.4,-1.29001,-90.4992,1,5,3.08
227,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,69.4,-1.29001,-90.4992,1,3,4.366666667
228,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,69.4,-1.29001,-90.4992,1,5,3.26
229,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,57.7,-1.31778845,-90.3343269,1,5,3.54
230,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,60.4,-1.3141,-90.3769,1,5,0.72
231,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,65.2,-1.27584,-90.49021,1,6,2.266666667
232,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,60.9,-1.220597,-90.427974,1,5,4
233,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,69.4,-1.29001,-90.4992,1,5,4
234,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,69.4,-1.29001,-90.4992,1,6,2.533333333
235,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,57.7,-1.15928,-90.21401,1,6,1.515
236,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,71.8,-1.18898,-90.30765,1,5,0.544
237,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,57.7,-1.16363,-90.21176,1,6,1.06
238,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,71.8,-1.319433,-90.50901,1,6,4.241666667
239,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,69.7,-1.21226,-90.28048,1,6,1.363333333
240,Baquerizo,Oct,2002,21.7,Night,Observer,Floreana,Floreana,Centre- South,69.7,-1.2434,-90.27777,1,8,2.2725
241,Ayora,Oct,2002,22.6,Night,Observer,Isabela Norte y Este,Isabela,West,113,-0.27378,-91.62153,2,4,2.1875
242,Ayora,Oct,2002,22.6,Night,Observer,Isabela Norte y Este,Isabela,West,42.2,-0.58936,-90.94234,2,3,0.666666667
243,Ayora,Oct,2002,22.6,Day,Observer,Isabela Norte y Este,Isabela,West,59.9,-0.4191,-90.96048,2,5,0.03
244,Ayora,Oct,2002,22.6,Night,Observer,Isabela Norte y Este,Isabela,West,113,-0.2656,-91.62153,1,3,2.166666667
245,Ayora,Oct,2002,22.6,Night,Observer,Isabela Norte y Este,Isabela,West,42.2,-0.58936,-90.94234,1,6,0.083333333
246,Ayora,Oct,2002,22.6,Night,Landing,Isabela Norte y Este,Isabela,West,47.3,-0.4944,-90.95,1,10,1.99
247,Ayora,Oct,2002,22.6,Night,Landing,Isabela Norte y Este,Isabela,West,50.3,-0.375,-90.9555,1,10,1.2
248,Ayora,Oct,2002,22.6,Night,Observer,Isabela Norte y Este,Isabela,West,42.2,-0.58936,-90.94234,3,3,0.5
249,Ayora,Oct,2002,22.6,Day,Observer,Isabela Norte y Este,Isabela,West,59.9,-0.42424,-90.95111,3,5,0.02
250,Ayora,Oct,2002,22.6,Night,Observer,Isabela Norte y Este,Isabela,West,113,0.271987,-91.625395,3,3,2.666666667
251,Ayora,Oct,2002,22,Night,Observer,Isabela Oeste,Isabela,West,128,-0.26002,-91.37153,2,4,0.375
252,Ayora,Oct,2002,22,Day,Observer,Isabela Oeste,Isabela,West,46.8,-0.55177,-90.85786,2,3,0.083333333
253,Ayora,Oct,2002,22,Night,Observer,Isabela Oeste,Isabela,West,128,-0.26755,-91.37245,1,4,1.25
254,Ayora,Oct,2002,22,Day,Observer,Isabela Oeste,Isabela,West,46.8,-0.5488,-90.85667,1,3,0.5
255,Ayora,Oct,2002,22,Night,Observer,Isabela Oeste,Isabela,West,128,-0.26409,-91.37233,3,4,0.666666667
256,Villamil,Oct,2002,22,Day,Landing,Isabela Oeste,Isabela,West,76.7,-0.43544,-91.23636,1,3,0.966666667
257,Villamil,Oct,2002,22,Day,Landing,Isabela Oeste,Isabela,West,76.7,-0.43544,-91.23636,2,20,0.669
258,Villamil,Oct,2002,22,Day,Landing,Isabela Oeste,Isabela,West,43.5,-0.84428,-91.48734,1,3,1.133333333
259,Baquerizo,Oct,2002,22,Night,Observer,Isabela Oeste,Isabela,West,157,-0.74136,-91.3916,1,6,1.06
260,Baquerizo,Oct,2002,22,Night,Observer,Isabela Oeste,Isabela,West,157,-1.17605,-90.21556,1,5,1.818
261,Baquerizo,Oct,2002,22,Night,Observer,Isabela Oeste,Isabela,West,157,-0.74136,-91.3916,1,4,3.5225
262,Baquerizo,Oct,2002,22,Night,Observer,Isabela Oeste,Isabela,West,157,-0.74136,-91.3916,1,6,2.801666667
263,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,3.7,-0.99697,-91.01602,2,5,0.136
264,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,3.7,-0.99697,-91.01602,1,6,0.075
265,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,3.7,-0.99697,-91.01602,1,4.5,0.1
266,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,17,-0.79173,-90.81927,1,10,1.043
267,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,17,-0.79173,-90.81927,1,6,1.436666667
268,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,17,-0.79173,-90.81927,1,3,0.15
269,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,17,-0.79173,-90.81927,1,10,0.068
270,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,17,-0.79173,-90.81927,1,8,1.105
271,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,17,-0.79173,-90.81927,1,3,1.5
272,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,2,5,0.18
273,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,0.076666667
274,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,2,4,0.17
275,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,2,0.115
276,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3.5,1.037142857
277,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,2,5,0.045
278,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3.5,1.037142857
279,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3.5,0.777142857
280,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,2,1.135
281,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,1.452
282,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,0.2275
283,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4.5,0.1
284,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,0.2275
285,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,0.182
286,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,0.17
287,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,0.136
288,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,2,5,0.068
289,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,0.68
290,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,0.17
291,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,1.966666667
292,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,0.5675
293,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,0.09
294,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,0.376666667
295,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,1.513333333
296,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,0.756666667
297,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,1.406
298,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,0.862
299,Villamil,Oct,2002,21.6,Day,Observer,Isabela Sur,Isabela,West,4.83,-0.97961,-91.00217,1,3,0.226666667
300,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,1.135
301,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,1,10,1.769
302,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,1,4,1.475
303,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,1,12,1.134166667
304,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,2,5,0.272
305,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,2,13,0.610384615
306,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,1,4,0.4525
307,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,0.52,-0.96708,-90.9665,1,5,0.046
308,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,2,3,0.075
309,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,1,4,1.02
310,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,1,3,1.74
311,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,2,3,1.02
312,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,1,5,0.726
313,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,1,3,0.226666667
314,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,2,12,0.160416667
315,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,3,0.15
316,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,3,1.8
317,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,8,0.87875
318,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,8,0.31125
319,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,2,12,0.6425
320,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,6,1.058333333
321,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,2,15,0.431
322,Villamil,Oct,2002,21.6,Day,Observer,Isabela Sur,Isabela,West,12.2,-1.04117,-91.1571,1,4,1.815
323,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,2,20,0.5215
324,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,15,0.438666667
325,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,12,0.283333333
326,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,2,18,0.831388889
327,Villamil,Oct,2002,21.6,Day,Observer,Isabela Sur,Isabela,West,12.2,-1.0421,-91.15841,1,8,1.4175
328,Villamil,Oct,2002,21.6,Night,Observer,Isabela Sur,Isabela,West,12.2,-1.05308,-91.97792,1,4,1.9275
329,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,12,1.3225
330,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,22.7,-0.72072,-90.80723,1,5,0.046
331,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,22.7,-0.72072,-90.80723,1,4,0.17
332,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,3.1,-0.98601,-91.0037,1,2,0.115
333,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,34.2,-0.95519,-91.461,1,16,0.311875
334,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,34.2,-0.95519,-91.461,2,15,0.892
335,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,34.2,-0.95519,-91.461,1,18,1.108333333
336,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,34.2,-0.95519,-91.461,2,20,0.35725
337,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,34.2,-0.95519,-91.461,1,20,0.1245
338,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,34.2,-0.95519,-91.461,2,20,1.32925
339,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,7.27,-1.0306,-90.8846,1,3,0.83
340,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,3,0.076666667
341,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.0575
342,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,6,0.038333333
343,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,0.272
344,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,3,0.076666667
345,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,0.088
346,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.0575
347,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,0.77
348,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.34
349,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,1.53
350,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,0.362
351,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.68
352,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,3.175
353,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.2825
354,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,0.546
355,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,6,0.226666667
356,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,2,4,0.28375
357,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.7375
358,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.1125
359,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,3,0.83
360,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.6225
361,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,2,4,0.05625
362,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.1125
363,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.68
364,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,0.136
365,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,1.27
366,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,4,0.2275
367,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,5,0.046
368,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,5,0.09
369,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,4,0.68
370,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,5,0.318
371,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,2,4,0.48125
372,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,5,1.134
373,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,5,0.09
374,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,5,0.136
375,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,2,4,0.36875
376,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,2,4,0.05625
377,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,3,1.283333333
378,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,4.5,1.057777778
379,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,1,4,0.6225
380,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,1,3,2.42
381,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,1,4,0.2175
382,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,1,3,0.453333333
383,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,1,5,0.272
384,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,1,4,0.9075
385,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,2,2,1.5875
386,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,1,4,1.025
387,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,1,3,0.076666667
388,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,2,4,0.19875
389,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,2,4,0.255
390,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,1,6,1.965
391,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,2,5,0.181
392,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,2,8,0.991875
393,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,2,10,0.329
394,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,1,3,0.376666667
395,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,2,18,0.863888889
396,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,2,6,1.965
397,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,2,9,0.881666667
398,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,1,25,0.8888
399,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,2,15,1.111
400,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,1,15,0.574666667
401,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,2,3,0.301666667
402,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,33,-0.98813,-91.45704,2,3,1.436666667
403,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,1,5,0.272
404,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,2,4,0.28375
405,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,2,4,0.02875
406,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,1,4,0.0575
407,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,1,4,0.4525
408,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,1,4,0.0575
409,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,1,4,0.2275
410,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,1,4,0.0575
411,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,1,4,0.2275
412,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,1,4,0.0575
413,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,8.1,-0.92,-90.85,1,4,3.175
414,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,8.1,-0.92,-90.85,1,4,0.1125
415,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,9.22,-1.03944,-91.0943,1,4,0.2825
416,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,9.22,-1.03944,-91.0943,1,4,2.04
417,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,2,10,0.567
418,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,1,5,0.908
419,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,2,15,0.438333333
420,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,1,3,1.663333333
421,Villamil,Oct,2002,21.6,Day,Observer,Isabela Sur,Isabela,West,18,-1.0469,-91.20411,1,3,0.233333333
422,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,1,4,1.5875
423,Villamil,Oct,2002,21.6,Day,Observer,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,2,3,1.663333333
424,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,1,3,0.226666667
425,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,1,20,0.2495
426,Villamil,Oct,2002,21.6,Night,Landing,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,2,3,1.436666667
427,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,1,3,0.603333333
428,Villamil,Oct,2002,21.6,Day,Landing,Isabela Sur,Isabela,West,18,-1.0358,-91.2282,1,3,0.15
